event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance
EVT0182,sports,Mumbai,800,1,2025-01-13,Monday,0,0,19,2.0,562.0,4,4,2,26,3,27.0,0,0.0,310,2000.0,420
EVT0183,festival,Delhi,1200,1,2024-03-25,Monday,0,0,15,3.0,121.0,1,0,4,69,2,26.7,0,0.0,634,2000.0,1200
EVT0184,sports,Delhi,800,1,2025-02-24,Monday,0,0,12,1.5,245.0,5,2,2,33,1,22.1,0,0.0,211,0.0,438
EVT0185,sports,Delhi,150,1,2025-01-19,Sunday,1,0,19,4.0,741.0,20,0,4,55,3,20.9,0,3.7,58,20000.0,150
EVT0186,festival,Pune,150,1,2024-10-14,Monday,0,0,21,3.0,11.0,4,2,2,66,0,20.7,0,1.5,64,0.0,150
EVT0187,seminar,Mumbai,2000,0,2024-07-26,Friday,0,0,18,4.0,33.0,12,0,1,59,4,22.5,1,9.2,961,0.0,1667
EVT0188,seminar,Hyderabad,300,1,2025-04-10,Thursday,0,1,19,3.0,242.0,22,1,4,26,0,22.4,0,0.1,92,0.0,300
EVT0189,seminar,Delhi,3000,1,2025-05-03,Saturday,1,0,12,2.0,275.0,9,3,5,27,3,23.3,1,9.2,1509,5000.0,3000
EVT0190,festival,Bengaluru,500,1,2024-02-27,Tuesday,0,0,17,3.0,17.0,3,4,2,6,0,18.5,0,0.0,173,5000.0,500
EVT0191,seminar,Indore,3000,1,2024-12-21,Saturday,1,0,13,3.0,145.0,21,2,4,54,3,20.8,0,1.8,1045,10000.0,3000
EVT0192,Stand-up,Delhi,500,1,2024-02-06,Tuesday,0,0,9,2.0,345.0,10,3,4,10,2,28.0,0,0.8,75,5000.0,500
EVT0193,seminar,Delhi,1200,0,2025-06-09,Monday,0,0,13,1.5,279.0,0,2,3,7,1,26.1,0,3.8,613,0.0,1083
EVT0194,sports,Hyderabad,500,1,2024-02-03,Saturday,1,0,19,3.0,878.0,18,1,5,64,2,23.8,0,3.4,172,2000.0,500
EVT0195,seminar,Indore,300,0,2024-03-10,Sunday,1,0,20,2.0,150.0,24,1,1,48,3,23.7,0,3.7,105,0.0,300
EVT0196,seminar,Mumbai,500,1,2024-11-02,Saturday,1,0,16,2.0,104.0,20,0,4,51,2,27.0,0,3.7,169,2000.0,500
EVT0197,concert,Indore,2000,1,2024-05-12,Sunday,1,0,9,2.0,899.0,12,3,1,17,3,30.8,0,9.8,954,20000.0,2000
EVT0198,seminar,Mumbai,300,1,2025-12-15,Monday,0,0,20,3.0,277.0,29,3,1,15,1,25.1,1,5.1,127,10000.0,300
EVT0199,festival,Indore,500,0,2025-06-25,Wednesday,0,0,13,2.0,204.0,3,3,4,24,3,27.0,1,2.8,77,0.0,500
EVT0200,seminar,Delhi,500,1,2025-04-24,Thursday,0,0,13,2.0,246.0,2,4,5,16,3,22.8,0,0.0,153,20000.0,500
EVT0201,Stand-up,Indore,200,1,2024-06-01,Saturday,1,0,9,2.0,477.0,26,0,2,6,0,27.0,0,0.0,62,5000.0,200
EVT0202,seminar,Delhi,150,0,2025-08-22,Friday,0,0,10,2.0,225.0,23,1,1,71,2,24.0,0,0.0,35,2000.0,150
EVT0203,Stand-up,Mumbai,500,1,2024-10-15,Tuesday,0,0,19,4.0,452.0,27,1,3,74,0,17.9,0,2.6,325,2000.0,500
EVT0204,concert,Bengaluru,200,0,2025-12-01,Monday,0,0,16,3.0,854.0,22,1,2,74,3,26.9,1,5.7,111,10000.0,200
EVT0205,concert,Indore,1200,0,2025-08-19,Tuesday,0,0,10,4.0,588.0,27,4,4,88,2,23.4,0,0.0,826,5000.0,1200
EVT0206,Stand-up,Pune,1200,1,2025-12-12,Friday,0,0,21,1.5,452.0,0,0,3,45,4,24.9,0,0.0,522,0.0,460
EVT0207,festival,Pune,500,1,2025-07-24,Thursday,0,0,14,4.0,221.0,3,1,5,44,0,20.8,0,3.8,241,10000.0,500
EVT0208,festival,Mumbai,2000,0,2025-06-14,Saturday,1,0,20,4.0,334.0,24,3,5,19,1,29.1,0,0.0,436,5000.0,2000
EVT0209,Stand-up,Mumbai,150,1,2024-02-23,Friday,0,0,9,3.0,499.0,12,2,4,69,3,24.6,0,0.0,70,20000.0,150
EVT0210,Stand-up,Bengaluru,2000,0,2025-06-03,Tuesday,0,1,18,4.0,350.0,13,3,2,79,1,30.6,0,0.6,706,0.0,1095
EVT0211,seminar,Bengaluru,2000,1,2024-05-18,Saturday,1,0,20,3.0,288.0,10,1,1,55,2,30.8,0,3.1,555,2000.0,1521
EVT0212,concert,Pune,200,1,2025-03-19,Wednesday,0,0,18,2.0,1303.0,12,2,3,86,3,18.2,0,0.0,73,0.0,0
EVT0213,festival,Mumbai,500,1,2024-06-02,Sunday,1,0,12,3.0,81.0,8,4,2,24,3,30.9,1,7.1,194,2000.0,500
EVT0214,seminar,Hyderabad,500,1,2025-06-25,Wednesday,0,0,13,1.5,183.0,11,0,3,21,4,28.8,1,4.4,196,2000.0,450
EVT0215,concert,Bengaluru,500,1,2024-11-02,Saturday,1,0,18,1.5,1076.0,2,2,2,45,3,23.3,1,1.1,310,20000.0,500
EVT0216,sports,Hyderabad,500,1,2024-04-09,Tuesday,0,1,18,2.0,321.0,17,4,4,79,2,24.9,0,0.0,133,0.0,500
EVT0217,sports,Hyderabad,1200,0,2025-07-21,Monday,0,0,14,4.0,880.0,14,0,4,72,2,25.9,0,1.2,237,5000.0,733
EVT0218,sports,Delhi,800,0,2025-07-26,Saturday,1,0,20,4.0,552.0,7,2,4,17,1,29.9,1,7.0,292,10000.0,800
EVT0219,sports,Bengaluru,150,1,2024-11-24,Sunday,1,0,18,2.0,408.0,22,3,3,47,0,25.0,0,2.2,16,2000.0,150
EVT0220,seminar,Bengaluru,300,1,2024-10-02,Wednesday,0,0,11,3.0,245.0,28,1,5,60,3,25.7,0,4.6,152,5000.0,300
EVT0221,festival,Mumbai,500,1,2024-06-23,Sunday,1,0,17,4.0,88.0,3,4,2,83,2,30.1,1,5.5,244,5000.0,500
EVT0222,concert,Indore,300,1,2025-08-12,Tuesday,0,0,9,1.5,1092.0,0,0,1,30,1,28.8,0,3.2,115,5000.0,0
EVT0223,seminar,Pune,800,1,2024-04-11,Thursday,0,0,19,3.0,216.0,18,0,3,76,2,23.3,0,0.0,229,0.0,396
EVT0224,concert,Indore,500,1,2025-10-12,Sunday,1,0,18,1.5,1106.0,23,2,2,62,3,22.0,0,0.1,104,5000.0,500
EVT0225,seminar,Delhi,500,1,2024-07-12,Friday,0,0,14,2.0,24.0,24,0,3,55,1,21.6,1,7.6,281,10000.0,500
EVT0226,Stand-up,Bengaluru,500,1,2025-01-07,Tuesday,0,0,19,1.5,100.0,3,2,5,20,4,30.1,1,4.6,316,2000.0,500
EVT0227,sports,Hyderabad,1200,0,2024-04-27,Saturday,1,1,19,2.0,618.0,4,4,4,83,2,29.9,0,0.0,508,5000.0,1200
EVT0228,seminar,Indore,500,1,2024-09-22,Sunday,1,0,15,3.0,153.0,26,2,3,61,2,28.8,0,0.3,184,10000.0,500
EVT0229,concert,Hyderabad,2000,1,2025-05-18,Sunday,1,0,11,4.0,1311.0,6,1,3,33,0,26.4,0,0.0,385,5000.0,1478
EVT0230,seminar,Mumbai,500,1,2024-01-08,Monday,0,0,19,1.5,53.0,5,4,1,11,4,23.4,0,0.0,200,5000.0,500
EVT0231,Stand-up,Indore,800,1,2025-08-26,Tuesday,0,0,11,4.0,164.0,3,0,2,89,3,21.9,1,2.4,166,2000.0,513
EVT0232,Stand-up,Delhi,200,1,2024-08-26,Monday,0,0,16,2.0,425.0,1,3,1,9,4,25.0,1,2.4,37,5000.0,79
EVT0233,seminar,Indore,3000,0,2024-02-13,Tuesday,0,0,16,1.5,28.0,9,0,2,39,4,33.8,0,0.0,731,0.0,1251
EVT0234,festival,Indore,200,0,2024-04-15,Monday,0,0,14,3.0,17.0,7,4,1,17,1,21.6,0,0.5,106,20000.0,200
EVT0235,sports,Hyderabad,1200,0,2024-12-06,Friday,0,0,12,3.0,608.0,19,3,3,85,3,27.9,0,0.0,329,20000.0,1200
EVT0236,festival,Mumbai,200,0,2024-01-23,Tuesday,0,0,17,2.0,146.0,7,3,2,83,2,15.0,0,3.4,61,2000.0,200
EVT0237,festival,Bengaluru,1200,1,2025-03-08,Saturday,1,0,15,3.0,315.0,4,2,3,87,3,25.9,0,0.0,533,0.0,1200
EVT0238,concert,Mumbai,800,0,2024-12-05,Thursday,0,1,14,1.5,1201.0,13,0,2,52,4,18.4,0,0.0,283,2000.0,197
EVT0239,seminar,Pune,200,0,2024-06-03,Monday,0,0,10,2.0,271.0,17,0,4,22,1,26.7,0,0.0,114,5000.0,200
EVT0240,seminar,Hyderabad,300,1,2025-01-20,Monday,0,0,17,3.0,176.0,15,1,4,75,3,16.8,0,0.0,91,2000.0,300
EVT0241,festival,Indore,500,0,2024-06-27,Thursday,0,0,16,4.0,204.0,21,3,4,72,3,28.4,1,5.9,91,2000.0,500
EVT0242,sports,Mumbai,500,1,2024-01-15,Monday,0,1,14,1.5,399.0,20,3,3,25,0,21.5,0,2.6,244,2000.0,500
EVT0243,festival,Delhi,300,0,2024-09-13,Friday,0,0,15,2.0,161.0,19,0,2,77,0,24.4,1,2.4,82,0.0,239
EVT0244,Stand-up,Pune,800,0,2025-02-16,Sunday,1,0,17,3.0,558.0,3,4,4,81,3,27.0,1,6.2,228,5000.0,800
EVT0245,seminar,Indore,500,1,2025-12-15,Monday,0,0,21,3.0,241.0,5,4,1,13,3,12.3,0,4.9,202,2000.0,370
EVT0246,seminar,Mumbai,500,1,2024-09-06,Friday,0,0,12,2.0,292.0,5,0,4,12,0,26.4,1,5.7,275,0.0,418
EVT0247,seminar,Mumbai,300,1,2025-09-17,Wednesday,0,0,18,1.5,51.0,21,1,4,87,2,24.4,0,0.0,132,0.0,300
EVT0248,festival,Delhi,2000,1,2024-06-14,Friday,0,0,13,1.5,75.0,24,1,2,4,3,29.4,0,3.7,936,0.0,1341
EVT0249,festival,Hyderabad,1200,1,2024-07-26,Friday,0,0,21,2.0,302.0,12,2,5,62,1,24.0,0,0.0,553,10000.0,1200
EVT0250,festival,Hyderabad,800,1,2024-08-19,Monday,0,1,19,3.0,397.0,4,4,5,14,4,30.0,1,7.7,199,2000.0,800
EVT0251,festival,Indore,800,0,2024-03-13,Wednesday,0,0,19,3.0,50.0,29,1,2,44,0,28.6,0,0.0,324,0.0,800
EVT0252,sports,Bengaluru,2000,0,2024-10-23,Wednesday,0,1,19,3.0,694.0,11,2,5,71,3,19.2,0,1.8,919,5000.0,2000
EVT0253,festival,Bengaluru,500,1,2025-12-03,Wednesday,0,0,9,1.5,324.0,0,4,1,76,1,22.1,1,2.6,136,5000.0,500
EVT0254,festival,Hyderabad,200,0,2025-06-24,Tuesday,0,0,21,3.0,380.0,1,2,5,8,2,31.9,1,9.4,125,5000.0,200
EVT0255,sports,Hyderabad,800,0,2025-12-21,Sunday,1,0,14,2.0,332.0,8,4,1,15,0,17.7,0,6.0,367,5000.0,800
EVT0256,seminar,Hyderabad,1200,1,2025-10-09,Thursday,0,0,15,2.0,60.0,4,4,4,82,2,23.5,0,0.0,196,5000.0,1200
EVT0257,seminar,Indore,1200,1,2025-05-05,Monday,0,0,15,2.0,112.0,14,4,3,4,3,27.0,0,6.8,540,20000.0,1200
EVT0258,seminar,Mumbai,150,1,2024-12-21,Saturday,1,0,17,2.0,177.0,5,2,4,47,3,22.4,0,0.8,39,2000.0,150
EVT0259,Stand-up,Pune,800,1,2025-10-23,Thursday,0,0,19,2.0,256.0,8,1,2,75,1,24.1,0,0.0,454,0.0,595
EVT0260,concert,Bengaluru,800,0,2025-09-01,Monday,0,0,20,2.0,448.0,10,3,1,60,1,22.0,1,4.9,266,5000.0,800
EVT0261,seminar,Hyderabad,300,0,2024-08-05,Monday,0,0,10,2.0,196.0,19,0,1,81,0,21.5,1,8.6,20,5000.0,300
EVT0262,concert,Hyderabad,1200,1,2025-09-07,Sunday,1,0,11,2.0,1495.0,16,4,3,12,3,31.4,1,9.8,286,10000.0,1200
EVT0263,festival,Delhi,500,0,2025-06-01,Sunday,1,0,9,2.0,128.0,12,4,1,14,3,25.9,0,0.3,72,10000.0,500
EVT0264,Stand-up,Mumbai,150,1,2024-11-09,Saturday,1,0,16,3.0,461.0,25,2,4,39,4,20.2,0,2.7,63,5000.0,150
EVT0265,sports,Hyderabad,2000,0,2024-07-14,Sunday,1,0,18,2.0,594.0,1,0,1,15,4,23.2,1,0.0,788,20000.0,2000
EVT0266,Stand-up,Bengaluru,300,1,2024-06-19,Wednesday,0,1,11,3.0,594.0,21,1,1,67,2,25.5,1,4.3,129,10000.0,300
EVT0267,sports,Bengaluru,2000,1,2024-08-15,Thursday,0,0,19,2.0,262.0,25,4,1,17,2,29.5,1,7.5,877,10000.0,2000
EVT0268,festival,Pune,800,0,2025-07-21,Monday,0,0,11,2.0,84.0,14,4,4,79,4,34.0,1,3.8,203,2000.0,800
EVT0269,concert,Indore,300,0,2025-08-27,Wednesday,0,0,21,2.0,733.0,3,0,5,77,3,22.0,1,7.8,108,10000.0,300
EVT0270,concert,Mumbai,800,0,2024-08-14,Wednesday,0,0,20,1.5,614.0,18,1,5,81,3,25.4,1,9.1,177,2000.0,800
EVT0271,concert,Hyderabad,300,1,2024-11-10,Sunday,1,0,16,1.5,1493.0,14,2,1,20,0,25.8,0,1.3,36,2000.0,0
EVT0272,festival,Indore,2000,0,2024-09-04,Wednesday,0,0,10,2.0,181.0,4,1,4,12,2,31.5,0,1.9,1037,20000.0,2000
EVT0273,festival,Pune,300,1,2024-09-05,Thursday,0,0,9,1.5,349.0,3,2,1,60,0,21.4,1,5.7,193,0.0,300
EVT0274,concert,Indore,1200,1,2025-10-20,Monday,0,0,19,2.0,976.0,20,2,3,77,1,25.9,0,5.0,172,5000.0,1034
EVT0275,Stand-up,Pune,1200,1,2024-07-12,Friday,0,0,15,3.0,271.0,27,2,3,24,2,30.0,0,0.3,580,0.0,1043
EVT0276,Stand-up,Hyderabad,300,0,2025-10-02,Thursday,0,0,9,2.0,217.0,9,2,5,55,0,20.0,0,2.3,70,2000.0,300
EVT0277,concert,Mumbai,150,1,2024-01-07,Sunday,1,0,11,2.0,615.0,18,1,5,6,2,24.3,0,0.0,36,0.0,150
EVT0278,Stand-up,Mumbai,500,1,2025-05-02,Friday,0,0,15,2.0,384.0,13,3,2,83,0,31.0,0,0.0,210,5000.0,500
EVT0279,Stand-up,Hyderabad,300,1,2024-10-03,Thursday,0,0,19,2.0,582.0,29,4,5,60,3,31.4,0,0.0,99,5000.0,300
EVT0280,seminar,Pune,200,1,2024-12-26,Thursday,0,0,14,3.0,14.0,22,2,3,44,2,19.2,0,0.0,74,2000.0,200
EVT0281,Stand-up,Indore,2000,1,2025-03-14,Friday,0,0,17,1.5,375.0,7,3,3,40,1,17.7,0,2.7,972,5000.0,2000
EVT0282,Stand-up,Hyderabad,800,0,2024-12-12,Thursday,0,0,10,3.0,136.0,22,0,2,29,3,22.6,1,3.3,313,10000.0,800
EVT0283,Stand-up,Pune,800,1,2024-04-11,Thursday,0,0,14,3.0,162.0,6,1,4,14,0,22.9,0,2.9,314,10000.0,800
EVT0284,Stand-up,Pune,800,1,2025-02-24,Monday,0,0,20,2.0,316.0,7,1,3,13,1,18.3,0,0.0,340,5000.0,800
EVT0285,seminar,Mumbai,800,1,2025-04-11,Friday,0,0,18,2.0,208.0,25,0,5,55,3,26.8,0,6.0,279,0.0,800
EVT0286,Stand-up,Pune,2000,1,2025-03-13,Thursday,0,0,18,2.0,454.0,8,4,1,71,3,19.7,0,6.4,973,10000.0,1825
EVT0287,seminar,Bengaluru,1200,1,2024-01-11,Thursday,0,0,13,3.0,48.0,27,0,3,68,2,25.2,0,3.4,396,2000.0,913
EVT0288,concert,Bengaluru,1200,0,2025-05-08,Thursday,0,0,12,3.0,1094.0,4,3,2,24,3,29.3,0,0.0,358,10000.0,1200
EVT0289,concert,Mumbai,800,0,2025-01-17,Friday,0,0,16,3.0,659.0,7,4,5,22,3,20.1,0,0.0,464,2000.0,800
EVT0290,seminar,Delhi,500,1,2024-07-07,Sunday,1,0,9,1.5,95.0,18,2,4,30,3,35.1,0,0.0,290,0.0,500
EVT0291,festival,Bengaluru,200,1,2025-02-25,Tuesday,0,0,12,2.0,41.0,18,2,1,29,3,24.4,0,1.0,39,20000.0,200
EVT0292,seminar,Hyderabad,300,1,2024-12-13,Friday,0,0,15,3.0,231.0,4,4,1,60,3,22.9,0,0.0,173,2000.0,288
EVT0293,seminar,Hyderabad,500,1,2025-10-06,Monday,0,0,15,2.0,188.0,27,1,5,55,2,24.7,0,4.2,258,10000.0,500
EVT0294,seminar,Delhi,800,1,2024-11-23,Saturday,1,1,12,3.0,72.0,5,2,5,20,3,21.7,0,1.1,162,10000.0,800
EVT0295,seminar,Pune,500,1,2025-12-05,Friday,0,0,15,1.5,164.0,24,2,2,51,2,15.3,1,3.1,227,5000.0,500
EVT0296,seminar,Bengaluru,300,1,2025-04-14,Monday,0,0,12,2.0,294.0,10,1,3,46,2,30.5,0,0.7,24,5000.0,300
EVT0297,seminar,Indore,500,0,2025-06-12,Thursday,0,1,15,2.0,227.0,28,4,2,71,3,22.3,1,0.0,166,2000.0,480
EVT0298,concert,Mumbai,150,1,2025-12-24,Wednesday,0,0,20,3.0,960.0,13,4,1,56,1,20.0,0,0.0,58,2000.0,51
EVT0299,seminar,Delhi,500,1,2025-03-17,Monday,0,0,18,2.0,13.0,12,1,3,57,0,18.6,0,1.8,138,5000.0,500
EVT0300,seminar,Mumbai,150,1,2024-04-13,Saturday,1,0,12,2.0,95.0,25,3,4,6,1,30.4,0,0.0,50,5000.0,150
EVT0301,festival,Pune,300,0,2024-01-18,Thursday,0,0,10,1.5,120.0,9,2,3,8,2,16.4,0,0.5,82,5000.0,300
EVT0302,sports,Mumbai,1200,1,2024-04-21,Sunday,1,0,19,3.0,353.0,1,3,1,57,4,26.1,0,0.0,409,0.0,686
EVT0303,seminar,Bengaluru,500,1,2025-05-02,Friday,0,0,14,2.0,202.0,18,1,4,80,3,26.8,0,0.0,292,0.0,500
EVT0304,concert,Hyderabad,200,0,2024-09-05,Thursday,0,0,17,1.5,895.0,27,0,1,4,1,19.3,0,1.4,94,0.0,0
EVT0305,Stand-up,Mumbai,800,1,2024-05-08,Wednesday,0,0,20,1.5,101.0,14,3,3,11,2,23.7,0,0.0,288,0.0,781
EVT0306,Stand-up,Pune,500,1,2025-08-17,Sunday,1,0,17,1.5,329.0,8,0,2,52,4,24.7,0,0.0,311,2000.0,500
EVT0307,concert,Mumbai,2000,0,2024-05-07,Tuesday,0,0,21,2.0,1043.0,12,2,1,55,4,28.9,0,0.0,654,5000.0,2000
EVT0308,festival,Delhi,1200,0,2025-02-14,Friday,0,0,20,2.0,71.0,22,4,3,77,4,21.4,0,0.0,98,10000.0,1200
EVT0309,seminar,Pune,800,1,2024-03-22,Friday,0,0,18,2.0,174.0,25,1,4,31,2,21.2,0,0.0,573,10000.0,800
EVT0310,concert,Pune,3000,0,2025-07-10,Thursday,0,1,16,1.5,781.0,8,1,3,28,4,27.4,1,6.3,1430,2000.0,2456
EVT0311,Stand-up,Pune,150,0,2024-06-03,Monday,0,0,13,1.5,271.0,18,1,5,15,4,27.1,0,0.0,51,2000.0,150
EVT0312,sports,Bengaluru,300,1,2025-09-18,Thursday,0,0,18,3.0,778.0,17,4,2,6,3,30.4,0,3.5,137,0.0,0
EVT0313,sports,Mumbai,500,0,2025-10-25,Saturday,1,0,17,3.0,919.0,19,0,1,34,2,23.3,0,0.0,259,0.0,34
EVT0314,Stand-up,Mumbai,800,1,2024-06-27,Thursday,0,1,15,2.0,209.0,21,0,2,62,3,23.0,0,0.0,141,10000.0,800
EVT0315,seminar,Bengaluru,500,1,2024-05-13,Monday,0,0,19,2.0,97.0,13,3,3,88,0,24.5,1,4.0,61,2000.0,500
EVT0316,seminar,Delhi,300,1,2025-05-20,Tuesday,0,0,15,2.0,217.0,23,3,2,74,0,34.1,1,3.3,135,0.0,300
EVT0317,Stand-up,Hyderabad,800,0,2024-10-22,Tuesday,0,1,21,3.0,320.0,27,0,4,85,3,24.5,0,4.6,405,2000.0,800
EVT0318,seminar,Delhi,1200,0,2025-10-05,Sunday,1,0,9,4.0,161.0,8,1,5,67,2,20.6,1,10.9,844,2000.0,1200
EVT0319,festival,Mumbai,150,1,2025-03-05,Wednesday,0,0,17,1.5,323.0,3,3,4,62,0,25.8,1,6.4,14,0.0,150
EVT0320,seminar,Mumbai,300,1,2025-10-06,Monday,0,0,10,2.0,105.0,29,3,1,42,3,16.3,0,0.0,113,0.0,154
EVT0321,Stand-up,Mumbai,300,1,2025-07-09,Wednesday,0,0,14,2.0,226.0,28,1,2,77,4,24.5,0,3.2,119,0.0,138
EVT0322,Stand-up,Hyderabad,500,1,2025-02-16,Sunday,1,0,18,1.5,172.0,29,3,1,31,1,30.4,0,0.0,137,0.0,500
EVT0323,festival,Hyderabad,300,0,2024-02-06,Tuesday,0,0,15,2.0,119.0,10,2,5,76,4,28.6,0,0.6,71,10000.0,300
EVT0324,concert,Indore,800,0,2025-01-15,Wednesday,0,0,18,2.0,593.0,8,4,1,61,4,22.3,0,2.6,244,2000.0,620
EVT0325,seminar,Bengaluru,2000,1,2025-04-10,Thursday,0,0,18,3.0,44.0,4,3,1,24,4,27.9,0,0.0,1018,10000.0,2000
EVT0326,festival,Mumbai,500,0,2025-03-23,Sunday,1,0,16,3.0,118.0,21,2,5,31,3,17.6,0,2.4,267,5000.0,500
EVT0327,seminar,Hyderabad,800,1,2025-03-18,Tuesday,0,0,15,2.0,164.0,2,1,5,44,2,23.5,1,2.8,214,20000.0,800
EVT0328,seminar,Indore,300,1,2025-10-08,Wednesday,0,0,10,3.0,93.0,18,4,1,41,4,23.0,0,0.0,95,2000.0,300
EVT0329,sports,Delhi,500,1,2024-08-09,Friday,0,0,10,1.5,237.0,20,2,2,9,2,21.1,1,7.3,230,10000.0,500
EVT0330,concert,Pune,200,0,2024-10-16,Wednesday,0,0,21,2.0,622.0,17,0,2,79,3,20.8,0,0.0,37,2000.0,200
EVT0331,seminar,Bengaluru,300,1,2025-02-04,Tuesday,0,0,16,3.0,108.0,24,4,4,80,3,19.2,0,1.6,147,10000.0,300
EVT0332,sports,Indore,800,1,2024-11-24,Sunday,1,0,20,1.5,913.0,2,3,1,39,3,24.0,1,4.3,158,10000.0,800
EVT0333,seminar,Mumbai,150,0,2025-09-24,Wednesday,0,1,19,3.0,251.0,16,0,3,8,3,27.5,0,0.3,69,20000.0,150
EVT0334,sports,Mumbai,150,0,2024-05-06,Monday,0,0,21,3.0,839.0,1,1,1,11,1,27.3,0,3.3,68,10000.0,150
EVT0335,Stand-up,Mumbai,3000,1,2025-02-19,Wednesday,0,0,20,3.0,419.0,27,0,2,56,0,24.4,0,1.9,1614,10000.0,2952
EVT0336,festival,Indore,1200,1,2025-01-27,Monday,0,1,13,1.5,96.0,18,1,1,68,1,21.1,1,7.2,10,5000.0,1200
EVT0337,Stand-up,Hyderabad,2000,0,2025-08-10,Sunday,1,0,19,2.0,373.0,6,1,1,24,1,18.6,1,11.2,1138,10000.0,1721
EVT0338,festival,Mumbai,1200,0,2024-02-20,Tuesday,0,0,21,3.0,308.0,20,1,1,43,0,24.0,0,1.6,523,0.0,1058
EVT0339,Stand-up,Pune,1200,1,2025-09-21,Sunday,1,0,20,3.0,136.0,1,1,4,64,1,23.0,0,1.6,521,5000.0,1200
EVT0340,seminar,Indore,1200,0,2024-04-12,Friday,0,0,10,2.0,157.0,4,2,4,18,2,24.9,0,2.5,876,2000.0,1200
EVT0341,concert,Bengaluru,200,0,2024-11-24,Sunday,1,0,12,2.0,1377.0,8,3,3,35,3,19.8,0,0.0,91,5000.0,200
EVT0342,festival,Delhi,800,0,2024-12-07,Saturday,1,1,17,2.0,258.0,7,2,4,47,4,15.2,0,3.9,159,0.0,800
EVT0343,seminar,Bengaluru,200,1,2024-08-18,Sunday,1,0,9,2.0,84.0,18,2,1,17,2,28.6,1,8.6,25,10000.0,200
EVT0344,seminar,Indore,3000,1,2024-06-05,Wednesday,0,0,20,2.0,35.0,25,2,1,54,2,37.6,0,0.0,2067,10000.0,3000
EVT0345,seminar,Pune,800,1,2025-10-13,Monday,0,0,16,1.5,81.0,28,2,1,28,3,24.7,0,0.0,286,5000.0,712
EVT0346,Stand-up,Mumbai,800,1,2024-09-01,Sunday,1,0,15,3.0,595.0,24,3,5,17,3,21.0,1,12.8,344,0.0,800
EVT0347,Stand-up,Mumbai,200,1,2025-12-23,Tuesday,0,0,13,1.5,283.0,7,0,1,74,2,23.9,0,3.2,103,5000.0,200
EVT0348,Stand-up,Bengaluru,300,1,2025-10-15,Wednesday,0,0,20,1.5,219.0,14,0,2,4,4,22.4,0,0.0,129,5000.0,300
EVT0349,seminar,Pune,1200,1,2025-06-27,Friday,0,0,13,1.5,247.0,19,4,3,33,0,30.9,0,4.8,582,5000.0,1200
EVT0350,festival,Hyderabad,2000,0,2024-08-03,Saturday,1,0,21,2.0,327.0,17,4,5,52,3,21.9,1,4.6,944,10000.0,2000
EVT0351,concert,Mumbai,1200,0,2025-12-24,Wednesday,0,0,21,1.5,571.0,18,2,1,64,0,19.4,0,4.0,683,0.0,926
EVT0352,seminar,Mumbai,200,1,2025-02-23,Sunday,1,0,16,1.5,6.0,11,0,3,83,2,28.7,0,0.0,97,0.0,200
EVT0353,Stand-up,Indore,500,0,2024-10-01,Tuesday,0,0,15,2.0,315.0,2,1,2,36,2,26.9,0,5.4,215,5000.0,500
EVT0354,seminar,Mumbai,500,1,2025-03-22,Saturday,1,0,12,2.0,68.0,9,4,5,16,4,21.2,1,8.7,244,5000.0,500
EVT0355,seminar,Delhi,150,1,2025-02-15,Saturday,1,0,10,1.5,29.0,0,0,3,77,0,26.7,0,4.2,18,0.0,150
EVT0356,seminar,Delhi,500,0,2024-01-17,Wednesday,0,0,14,2.0,59.0,19,1,1,8,0,17.2,0,0.0,94,5000.0,500
EVT0357,seminar,Delhi,300,1,2024-12-17,Tuesday,0,0,11,2.0,258.0,22,2,2,85,0,22.0,1,4.3,95,0.0,260
EVT0358,seminar,Bengaluru,200,1,2024-07-07,Sunday,1,1,10,3.0,74.0,21,1,2,28,1,30.7,1,5.1,51,2000.0,200
EVT0359,seminar,Pune,1200,1,2024-06-18,Tuesday,0,0,18,4.0,107.0,21,3,5,31,4,27.2,1,1.1,606,10000.0,1200
EVT0360,seminar,Bengaluru,800,1,2025-02-19,Wednesday,0,0,12,3.0,209.0,18,3,3,80,3,18.7,0,0.8,242,2000.0,800
EVT0361,festival,Mumbai,150,0,2025-08-10,Sunday,1,0,21,3.0,287.0,19,3,1,48,3,25.8,0,0.0,77,10000.0,150
EVT0362,seminar,Mumbai,200,1,2024-10-02,Wednesday,0,0,21,4.0,56.0,15,2,3,43,0,21.9,0,0.0,113,5000.0,200
EVT0363,festival,Mumbai,300,0,2024-06-21,Friday,0,0,12,2.0,177.0,20,1,1,16,1,22.7,0,1.4,123,2000.0,300
EVT0364,concert,Delhi,500,0,2024-03-13,Wednesday,0,0,21,2.0,1135.0,10,0,1,74,2,32.2,0,1.2,103,2000.0,41
EVT0365,sports,Delhi,800,0,2024-07-03,Wednesday,0,0,12,3.0,929.0,6,2,3,35,0,27.7,0,7.8,476,2000.0,508
EVT0366,festival,Indore,1200,0,2024-08-02,Friday,0,0,11,3.0,88.0,1,0,1,9,2,29.8,1,5.1,218,5000.0,1010
